-3.1999,-6.8497,-6.2172,-0.040004,-2.306,3.0307,-6.3094,1.476,5.4174,14.021,-0.033674,-5.2536,7.3087,-1.0461,1
1.1658,-1.2298,0.99172,-1.1691,-0.28558,-3.034,-9.9654,-5.1751,3.8077,11.96,0.73041,-0.77385,1.8371,1.141,1
0.26799,-4.767,-0.099093,-0.49974,5.8136,0.85948,-17.491,-2.235,1.8721,11.175,2.0412,-0.72884,1.8784,1.9138,1
-4.5859,-5.5372,-4.365,2.6329,6.0308,10.219,-15.734,-2.2719,-5.3973,10.635,4.647,-6.5983,10.558,-0.2322,1
-5.4116,-5.3888,-5.3539,3.0608,3.9076,12.346,-12.881,-4.2383,-7.5373,10.421,7.5044,-7.2741,10.959,-0.11319,1
-5.6301,-10.725,-11.421,0.97087,5.9933,10.22,-13.197,2.9105,1.7223,14.655,7.824,-9.1285,5.9244,-0.11895,1
-4.1303,-8.2033,-10.423,-0.21121,5.0305,7.6465,-7.6162,5.1235,4.9309,12.643,3.0201,-8.3547,2.0988,-1.5533,1
-4.3179,-4.8987,-9.7802,-0.65037,3.5295,7.3993,-9.3983,3.6818,10.325,11.083,4.3286,-11.598,2.7446,-2.4495,1
-3.3181,-4.4152,-9.9131,-2.4906,2.8618,3.2665,-14.08,7.0012,15.716,14.424,6.2626,-13.03,-0.38847,-1.8975,1
-1.768,-10.176,-7.0064,-2.1455,2.4091,-0.30726,-17.677,6.5318,11.175,16.697,4.3783,-4.8252,1.2516,1.462,1
-4.6551,-14.433,-9.8528,0.63857,4.9751,-1.0104,-22.997,2.8478,10.277,18.096,7.4814,-6.8517,12.721,2.7649,1
-3.1343,-8.415,-5.5681,1.1313,3.4787,-6.0836,-18.691,0.34019,6.8518,11.815,7.6201,-5.2942,12.858,3.0911,1
-0.63285,-5.1891,-2.1531,0.71013,3.0178,-6.8012,-9.698,-0.78096,0.87457,4.0129,7.4063,0.15775,5.1097,3.9638,1
1.9627,5.4712,3.2607,-0.27028,-2.5547,-7.3517,0.80226,-6.4059,-3.7837,-0.6509,7.7753,0.7007,-1.5564,2.6017,1
4.582,13.073,10.066,-1.4152,-2.6521,-6.7577,-1.9319,-6.2384,-6.7602,-3.9501,5.7508,1.6921,-7.1325,1.6757,1
2.159,5.6109,3.6937,-0.99195,5.3933,2.0748,-4.8387,0.87672,-6.6686,-1.608,2.9826,-0.27264,-8.6059,0.19279,1
2.122,6.1139,2.5513,-0.83922,2.926,0.50078,5.5085,2.1552,-6.4627,-6.5295,1.1374,0.99294,-9.6993,-0.47787,1
-0.029488,3.0814,-2.8844,-1.3628,0.025811,-3.9139,3.6214,6.3126,2.5442,-1.6271,4.2033,-4.2103,-5.135,-0.6272,1
-1.5076,-1.5113,-8.4362,-3.2165,1.8608,1.7207,-0.84089,13.936,10.078,6.7222,1.4666,-8.8743,-8.3719,-3.0245,1
2.3207,0.047465,-1.2829,-5.4872,-1.4505,0.5983,0.22169,17.855,13.969,-1.6615,-4.8819,-0.80542,-16.928,-2.5145,1
0.92739,-3.1644,-2.3141,-4.4304,-0.062949,-2.2379,-6.3266,19.359,17.462,-3.8367,-2.208,-1.382,-10.853,-0.93354,1
0.87416,-7.485,-4.0547,-3.6897,2.6522,-3.3987,-7.9915,15.7,13.9,3.266,-2.4098,0.30922,-8.1202,0.44767,1
1.3837,-14.144,-5.8599,-4.2661,4.554,-2.985,-9.6548,17.366,14.493,6.0696,-2.8933,4.3925,-10.748,2.2899,1
0.17542,-14.848,-9.1544,-4.4608,4.0137,-4.2465,-8.7566,18.177,21.303,2.6911,1.6092,1.3954,-10.487,2.5904,1
0.52248,-10.047,-7.3369,-3.8899,2.4517,-5.5484,-4.3421,14.01,19.36,-2.0215,3.8547,0.7623,-10.266,2.4912,1
-1.5408,-11.18,-9.4631,-2.7237,3.4565,-4.8821,-9.5747,12.95,19.283,4.3377,3.9847,-3.5092,-2.7989,1.6601,1
-1.6595,-10.344,-7.7547,-2.2251,0.50264,-10.76,-13.039,13.006,19.062,7.4036,3.9133,-3.8777,3.4577,2.3163,1
-1.3299,-11.74,-5.1847,-0.63191,0.90288,-12.78,-15.36,8.8286,11.733,5.6875,7.2347,0.38858,6.9909,5.2613,1
-2.3518,-11.342,-8.1618,0.12968,4.5877,-10.25,-14.461,6.5015,6.4552,7.1512,12.799,-2.4283,5.7735,5.5971,1
-0.42739,-7.2715,-6.6266,-0.42261,4.1872,-12.95,-5.4305,4.8536,3.9471,4.9599,9.9331,-0.72774,1.203,4.7727,1
-3.0991,-11.781,-11.812,0.98018,8.245,-8.4595,-1.5891,9.4832,5.6094,2.4293,5.3666,-2.6947,4.6558,2.6668,1
-3.1744,-7.5597,-8.2546,1.3718,5.0927,-5.2058,-0.89415,8.6205,3.5506,-4.1436,6.5719,-2.5831,4.4686,2.1394,1
-0.63952,-4.1058,-1.743,0.30197,-0.87377,-8.0813,-4.2839,3.7348,2.4827,-4.2401,9.275,1.4483,2.4329,4.2906,1
-2.1397,-6.6581,-3.1681,1.199,-1.297,-9.1687,-6.9928,5.8828,2.7015,0.18246,6.5558,0.060211,9.1606,3.6835,1
-3.0143,-6.0651,-0.36306,3.6375,-5.2336,-12.66,-3.5297,3.0664,-1.1216,-5.0123,4.5017,2.7444,18.777,4.2743,1
-7.1648,-11.325,-6.2066,6.1262,-3.6886,-9.6939,-8.216,-0.11572,-1.4816,-4.772,14.443,-1.4785,27.372,6.2016,1
-8.1187,-11.499,-8.3681,6.4413,-1.0923,-6.1897,-7.9457,0.59193,-3.8333,0.63534,11.325,-4.3882,28.304,4.1364,1
-6.1755,-4.4982,-2.5392,5.9456,-2.0462,-4.1115,-2.7603,0.81829,-2.589,-5.9138,0.61513,-3.0629,25.821,0.49852,1
-6.9228,0.67223,-3.6001,5.5874,-2.2434,-2.6464,-0.96453,0.14544,1.7822,-7.9059,1.8269,-8.936,25.061,-1.8545,1
-4.3879,3.9894,0.44708,4.6204,-5.1715,-6.5785,-0.055407,-4.9993,0.57762,-6.3776,2.4191,-6.0619,22.237,-0.65736,1
-3.0837,-0.1065,1.9494,4.3952,-4.0265,-5.3518,0.085907,-5.2636,0.27946,-7.7465,-1.4506,-0.12623,19.943,0.50341,1
-2.712,1.3808,2.404,5.6169,-0.30181,-1.5615,8.0793,-9.0447,-5.4675,-13.336,-4.482,1.9615,17.905,-0.4401,1
-2.7005,1.3437,2.3986,5.6086,-0.294,-1.5908,8.0804,-9.0206,-5.4579,-13.3,-4.5141,1.9942,17.886,-0.43188,1
-2.2627,3.2958,3.0103,6.5839,1.8401,-4.6189,9.6049,-13.36,-9.9383,-13.462,-2.6987,2.1652,19.45,0.39102,1
-5.0428,-1.6136,-3.5977,5.7588,-0.34555,-7.0555,2.1817,-6.7767,-3.3551,-4.4371,4.3102,-4.1424,22.988,1.1273,1
-3.2374,1.9797,0.22822,3.6963,-6.0569,-7.0149,2.2568,-4.6549,-1.2384,-3.9591,2.74,-3.0215,17.856,0.42321,1
-2.4508,-0.52098,2.1731,3.7237,-3.4248,-4.5045,-2.4011,-6.2863,0.060456,-4.8947,-0.19452,0.20506,17.474,1.0412,1
-3.3473,-7.0175,-0.35823,4.0493,0.66963,-2.5205,-5.9484,-2.1965,3.3036,-8.5996,0.039935,2.3095,17.262,2.3533,1
-1.6873,-8.9728,0.70261,2.043,-3.627,-2.6384,-2.7308,2.993,3.5665,-8.0273,-1.5841,6.7844,10.173,3.0048,1
-3.5544,-9.1992,-2.9957,1.78,-4.055,-0.06653,-2.7807,6.427,6.8159,-1.7704,-4.456,1.1638,12.595,0.095451,1
-3.1813,-7.5231,-1.6818,2.6632,-2.1492,-3.6248,-2.25,4.6928,6.1098,-6.8582,-3.4562,1.9386,14.376,0.94388,1
-4.127,-10.335,-3.995,2.744,-0.36901,0.60084,-4.2904,5.9481,3.5493,-6.8851,1.6363,1.6781,11.771,2.0728,1
-3.36,-3.2708,-2.4664,2.0137,0.89153,4.3806,-1.9791,3.5418,3.0043,-5.7815,-1.3189,-2.4055,7.9406,-1.189,1
-0.36796,-0.36958,4.5318,1.9928,-1.0856,-0.69725,-0.76333,0.29584,0.5635,-10.17,-5.843,4.1764,7.7075,0.027694,1
-3.74,-12.25,-3.0334,3.2223,-0.58977,-1.8902,-4.2759,4.7311,4.1409,-5.0758,-3.0377,4.0856,15.528,2.1853,1
-5.0578,-12.583,-6.8577,3.1907,-1.6668,-1.7656,-0.82415,5.0221,5.4899,-3.5837,0.47597,0.77279,15.582,1.8074,1
-3.6235,-7.7183,-4.8886,2.0083,0.51419,2.7557,-0.70585,3.2328,4.5466,-4.729,0.53605,-0.53007,8.1693,0.43164,1
-2.6638,-0.67382,-2.6743,1.0498,-5.5077,-1.065,-6.557,-7.5077,-0.91171,12.984,8.2766,-6.0724,10.339,0.98476,0
-1.1257,-3.4487,-2.9592,0.26355,-3.8948,-5.1259,-3.371,-3.0128,-1.5126,9.3798,8.2946,-1.3664,5.0078,2.8708,0
-1.7659,4.0784,0.62614,1.6907,-3.2741,-0.75034,2.0702,-1.3544,-3.9664,-2.6835,2.9089,-3.3592,6.4984,-0.71817,0
-0.46178,9.1039,1.3697,0.47637,-0.28753,1.4339,3.4026,-1.4865,-4.1952,-6.8241,6.1261,-5.2198,-2.1094,-1.3282,0
-0.72271,8.4941,-3.3728,-1.1767,6.4462,5.074,0.47319,4.3972,-2.3421,-1.1655,6.771,-10.267,-9.5374,-3.0729,0
-0.95761,4.656,0.2994,-0.26773,1.395,3.9746,-1.3183,7.0301,-0.77097,-1.2836,-3.0888,-5.138,-1.0416,-3.4892,0
-3.6915,-7.2839,-2.7467,1.09,-5.0457,0.52848,-9.9336,5.0493,5.0832,4.4567,2.031,-2.1482,11.722,0.89027,0
-1.93,-2.742,-4.8846,-0.89165,-7.632,-5.861,-3.1745,1.1974,4.1343,10.654,9.8363,-4.8649,4.2734,1.8864,0
1.9773,11.733,0.41323,-2.0296,-9.0994,-6.1861,15.956,-3.3638,-6.7528,2.4236,8.6493,-3.8604,-9.2345,-0.62457,0
-0.84749,14.756,-0.80795,0.88625,-7.8339,0.087811,22.508,-8.0342,-9.7262,-1.6538,3.9768,-8.1085,-0.92441,-4.278,0
1.9764,18.833,6.8966,0.78041,-10.31,-4.3482,18.862,-13.543,-12.328,-5.0226,4.3405,-3.0367,-0.97689,-2.1218,0
4.7369,21.934,9.2703,-1.8123,-9.4414,-8.5035,15.569,-8.2063,-10.851,-6.9549,8.1315,-1.9267,-11.231,-0.71457,0
3.1926,21.718,7.6318,-1.3109,-11.68,-5.4629,17.626,-9.483,-8.2251,-8.405,8.8819,-4.0854,-8.7467,-1.6526,0
2.1284,15.412,8.3874,0.89933,-12.031,-5.8018,13.427,-14.196,-10.248,-9.4447,9.7262,0.67112,-0.18211,1.2502,0
-1.9652,1.4393,-1.3552,1.678,-5.9375,-2.349,3.5535,-5.6292,-4.9061,-1.1103,10.738,-2.0923,5.81,2.1238,0
-3.4709,1.3666,-4.0812,0.74305,-8.5835,-0.10963,2.9972,1.5161,-2.8126,5.3409,8.1498,-6.7918,6.3017,-0.56453,0
-6.1432,0.12033,-5.5126,2.5884,-9.6438,3.0912,-0.84665,-1.5184,-3.9495,7.0367,10.906,-9.9529,14.524,-0.69825,0
-6.974,-3.4496,-7.4042,4.3987,-2.6185,3.222,-3.7734,-5.6486,-4.1871,3.81,12.796,-9.1837,18.103,0.90957,0
-4.2888,-5.362,-4.1991,2.8903,-2.1976,2.1833,-5.5454,-3.8648,-4.4171,2.7099,10.89,-2.9359,11.448,2.6909,0
-6.0917,-10.236,-7.8312,3.0205,-2.3927,6.5318,-7.2456,-1.4079,-4.0584,6.7843,11.786,-4.0473,12.608,2.5781,0
-5.7258,-5.9332,-7.1304,4.0638,-4.0946,4.1732,3.4061,-6.9498,-7.6841,1.9882,12.029,-3.6458,13.354,2.1502,0
-4.8583,-4.4044,-5.9341,4.2385,-3.762,-2.6263,2.1601,-10.498,-4.1767,2.5541,11.423,-3.7836,16.866,2.8018,0
-4.9821,-6.0968,-5.6821,4.0487,-3.3022,-4.3506,-5.384,-10.842,-0.55631,6.882,11.37,-4.6027,20.115,3.3817,0
-1.8336,-1.6271,0.85315,2.5642,-7.4027,-4.289,-1.7648,-9.9344,-4.8668,0.9069,10.374,1.2209,11.701,4.0983,0
-2.3233,-5.6323,-1.0068,2.4044,-7.2628,-5.0019,-3.5768,-6.0327,-5.1077,-1.6879,16.041,2.9602,9.6781,6.5493,0
-1.3652,-10.095,-0.87862,1.4823,-5.6818,-5.1274,-6.6731,-1.378,-4.5315,0.77747,12.624,6.6192,6.9048,7.3221,0
-0.63952,-12.575,-0.1966,0.29479,-7.6058,-5.1711,-5.6414,6.696,-3.5293,-2.8505,10.875,10.289,2.2016,7.853,0
-2.3126,-7.8288,-3.6703,0.98365,-7.6771,-10.968,-0.28176,10.812,-4.4627,-3.7121,14.073,3.4529,5.3062,6.2848,0
-1.4555,-1.1859,-0.27026,2.1592,-6.4059,-15.971,1.1706,4.259,-5.2127,-2.6447,8.3202,1.3007,11.658,4.2764,0
-2.6168,-6.3714,-3.3923,1.4511,-3.5424,-10.742,-5.5044,5.7305,4.1767,1.6615,4.5195,-0.82188,12.529,2.9225,0
-2.688,-7.6767,-5.0799,0.8311,-2.5915,-8.1219,-5.9513,5.8234,4.4018,0.64785,9.4863,-0.94108,7.8759,3.9836,0
-2.6967,-7.0514,-4.3587,2.8201,1.5317,-7.7775,-7.1505,-3.6355,-4.0248,1.8858,13.752,-0.13077,11.033,5.8045,0
-4.3583,-5.7003,-5.9917,5.1367,4.6822,-5.9393,-4.2924,-9.744,-8.2585,0.82101,14.684,-2.829,16.741,5.0461,0
-3.6095,0.74394,-1.7806,6.7265,2.5941,-8.9944,5.3859,-13.238,-12.923,-10.337,12.786,-0.7101,18.871,4.4869,0
-4.555,-0.87981,-4.2813,7.4785,8.3456,-5.0359,2.4358,-16.372,-13.114,-8.5009,13.678,-2.9307,19.578,4.153,0
-1.1325,2.5721,0.74468,4.916,7.2179,-2.4887,-1.7767,-19.384,-15.155,-1.7638,12.108,-0.46816,10.498,4.1106,0
0.66265,3.369,6.6038,4.6108,1.369,-5.4967,-1.6376,-19.299,-16.151,-3.4917,7.426,5.2587,11.924,4.8522,0
-3.8715,-2.4443,0.67828,7.0371,3.0999,-3.3923,-2.5242,-13.682,-11.593,-7.0427,6.2612,1.2283,22.616,3.6308,0
-3.2268,-2.7731,1.2746,6.8682,2.2474,-3.2986,0.28402,-13.896,-13.876,-9.9997,8.3032,3.7957,19.509,4.7884,0
-2.7677,-2.0296,2.0089,6.5792,2.5775,0.28279,2.2823,-14.362,-15.544,-12.553,8.429,4.9198,15.614,4.5624,0
-1.278,4.2515,4.1883,5.2745,3.5728,2.7103,6.841,-12.929,-13.177,-15.639,2.2845,3.1296,9.6319,1.1376,0
2.2325,6.6205,7.7608,2.5414,3.3618,-2.5998,5.9969,-8.1611,-9.3659,-16.072,-1.1318,6.3298,1.0732,1.4134,0
0.80743,-0.19561,4.5705,2.3937,2.8739,-6.1041,-2.2843,-2.5984,-5.7856,-10.706,2.2319,5.9914,5.2332,3.5727,0
1.1805,-1.5745,6.6567,2.4546,0.24657,-8.5347,-4.6405,-2.1581,-4.3285,-11.691,1.2841,8.6589,7.7728,4.6733,0
0.035022,-6.5059,2.5216,1.6664,3.1956,-4.4574,-8.4285,1.0821,2.8766,-8.3765,-0.56823,6.557,6.7073,3.6947,0
-3.4102,-6.7593,-3.8595,2.4157,3.0469,-0.73548,-4.9461,2.5234,7.1636,-4.4435,-1.5091,-1.5752,11.839,0.24908,0
-3.5148,-3.2047,-3.3316,2.5055,-1.9173,-1.0932,2.9852,0.30333,6.702,-6.3888,-1.9545,-2.392,12.253,-0.95216,0
-1.971,1.3162,-4.521,-0.1976,-2.016,0.60899,7.4883,4.7937,5.0561,-1.2045,-1.6736,-5.4793,0.85636,-3.0562,0
0.68274,9.5767,1.4635,-1.6173,-7.3847,-4.1207,9.4215,4.1231,2.2339,1.8035,-4.9714,-5.2802,-1.5606,-4.3692,0
-0.077154,6.8739,2.9849,-0.78882,-12.588,-8.4857,4.9028,1.5785,7.6075,-1.6403,-1.3452,-3.1948,5.8933,-1.7206,0
-0.10942,7.0908,3,-0.76377,-12.681,-8.5016,5.0074,1.4964,7.4848,-1.6392,-1.2396,-3.36,5.9853,-1.7698,0
-0.37509,5.5306,1.7145,-0.52697,-12.355,-8.1357,6.8782,-0.2212,8.8498,-6.4679,3.1313,-2.2693,4.4989,-0.25158,0
2.606,8.968,6.5505,-1.1998,-12.337,-11.29,11.435,0.4766,3.4179,-8.1159,-2.5929,2.682,-0.1454,-0.453,0
1.3414,6.0798,5.2284,-1.4617,-14.863,-11.497,7.8724,5.4123,8.1989,-5.1741,-4.9803,1.3353,3.6899,-1.1806,0
1.4214,6.9267,7.2411,-1.3644,-16.445,-10.776,2.236,1.2071,8.1667,-4.1437,-0.94621,1.1814,5.204,0.091165,0
0.32025,2.1682,5.4335,0.1016,-8.4471,-6.0773,-6.3226,-1.7828,4.413,-1.6086,1.4757,1.2762,7.5159,1.5341,0
0.51643,-5.0356,2.4506,-0.79918,-0.32508,-0.23761,-11.005,2.5601,9.8356,-2.8809,-1.962,3.5944,1.6104,1.679,0
1.6726,-7.5089,4.3416,-0.76916,-2.567,-4.0398,-9.7215,2.521,7.7192,-0.68922,-5.5204,8.4843,3.1839,2.8929,0
-3.6439,-12.015,-0.96479,3.3683,-1.8103,-4.1296,-13.953,2.0644,1.1729,5.4113,-2.1834,2.8811,20.846,2.955,0
-2.7465,-8.2543,0.18889,3.5858,2.5742,-1.3086,-8.2936,0.75687,0.78513,-2.3654,-5.8199,3.122,16.597,1.1769,0
-0.33771,-7.4324,0.85193,1.5529,7.5945,1.5683,-8.0582,-1.2073,8.8109,-3.8786,-11.174,4.1031,7.8695,-0.26324,0
-3.4561,-11.765,-4.6395,1.8344,6.4178,3.6042,-16.852,0.74791,6.7392,8.9836,-3.1232,-1.915,12.845,0.57933,0
-3.0924,-14.246,-2.4269,1.8624,2.8588,0.22471,-22.203,3.8661,0.82215,6.1139,6.5555,2.6035,11.781,5.2788,0
-5.2208,-22.196,-8.3677,2.7066,9.2217,3.4274,-22.8,8.0728,7.0129,-0.23106,7.3993,2.7873,12.169,6.0177,0
-5.0945,-17.548,-10.482,2.6526,8.7856,4.9731,-11.346,1.5003,6.3563,5.8859,1.5985,-1.2137,11.796,2.1369,0
-4.7898,-13.99,-10.493,2.0864,5.0352,4.4106,-6.7198,-1.9101,5.9533,12.591,-0.81379,-3.8012,12.291,0.14998,0
-5.042,-13.277,-10.715,2.0058,10.993,2.4966,-11.35,6.4978,11.434,2.7191,-0.93637,-5.4276,10.739,-0.1373,0
-0.53105,-6.6389,-2.8238,-0.56064,6.2041,-5.1026,-9.8567,10.79,9.7466,-1.685,-2.2427,-0.0076307,1.7005,1.0079,0
-0.57268,-7.8506,-3.866,-0.94024,2.3432,-8.1324,-12.17,6.5223,8.3536,8.5672,2.0763,-0.90728,4.0705,2.5065,0
-2.4088,-11.158,-4.9899,1.5912,4.6349,-5.9593,-12.25,-0.37036,10.381,5.4741,-0.15004,-0.45699,13.111,2.5498,0
-2.778,-16.191,-4.5052,2.0957,6.8567,1.2362,-13.905,0.77333,10.567,0.3435,-3.1672,3.8701,11.876,2.9296,0
-3.0033,-13.844,-8.4408,0.479,7.9503,2.4182,-11.609,3.7689,11.591,6.8394,-1.4386,-1.8265,6.2051,0.91084,0
-0.64407,-3.3862,-4.2738,0.11534,6.5901,-2.3216,-1.2609,0.81523,8.6509,1.5344,-4.6211,-2.5508,2.5626,-1.2099,0
-2.4186,-6.9007,-3.3256,1.6898,5.6976,3.58,-4.3464,2.7905,5.5693,-4.4817,-3.6707,-0.077859,6.2422,-0.34784,0
-3.2856,-8.6562,-1.8854,1.4023,-0.050192,4.851,-12.178,3.9624,5.693,0.52742,-0.64749,-0.25167,9.8002,0.71897,0
-1.9884,-8.7589,-0.75649,1.9263,2.749,-1.6413,-11.634,2.2073,3.9409,1.168,-2.9038,2.1736,11.727,1.7916,0
-2.8475,-14.71,-5.4061,2.8263,6.3198,-0.91384,-5.5742,1.0521,4.8233,0.31564,-4.662,4.1514,12.375,2.2512,0
-0.83906,-11.598,-1.8962,2.1387,2.8801,2.3753,2.708,-4.8205,3.8929,-3.4224,-8.1042,8.0746,7.1225,1.4847,0
-1.491,-8.2227,-2.0514,2.2953,5.3107,4.0489,-1.1341,-6.3626,6.1641,-3.3222,-6.9758,3.3759,8.2645,0.099233,0
-1.4118,-6.1554,-1.2602,1.3542,1.9819,1.7266,-5.2479,-3.3103,5.2718,1.2951,-3.6617,1.1567,7.9,0.36081,0
0.34311,-8.072,2.6272,0.72138,-1.7261,-0.7022,-7.8565,-2.8022,2.0017,2.2651,-3.3236,7.2243,6.4168,2.8829,0
-2.6371,-13.529,-3.155,1.7334,0.56743,3.0932,-9.9263,-1.4709,5.2982,2.9369,-0.08558,3.9903,10.221,2.9636,0
